Time,ws,wd,ti
2017-01-07 02:30:00,16.38354,245.27599999999998,0.052440396512
2017-01-07 03:00:00,15.9394,249.92282000000003,0.05124441632
2017-01-07 03:30:00,15.609079999999999,253.09091,0.050354930624
2017-01-07 04:00:00,15.287529999999999,255.60807000000003,0.04948906078399999
2017-01-07 04:30:00,14.57758,257.51137,0.04819775792
2017-01-07 05:00:00,13.602910000000001,259.74744,0.0473908949311408
2017-01-07 05:30:00,12.90621,264.41672,0.047068583648000005
2017-01-07 06:00:00,12.156189999999999,263.71462,0.045966954271999996
2017-01-07 06:30:00,11.59298,267.25331,0.04608756444790652
2017-01-07 07:00:00,10.7741,273.02857,0.04668210458376156
2017-01-07 07:30:00,10.51432,280.39128,0.04687818108119219
2017-01-07 08:00:00,10.26,290.91231,0.047070136485097634
2017-01-07 08:30:00,9.8503,301.82767,0.047456594741966895
2017-01-07 09:00:00,9.9766,317.59324,0.04730606777020448
2017-01-07 09:30:00,10.60467,324.51546,0.046809986795477904
2017-01-07 10:00:00,10.321810000000001,325.68822,0.04702348359301131
2017-01-07 10:30:00,9.15868,322.15302,0.04828088186952288
2017-01-07 11:00:00,9.665289999999999,324.0622,0.04767709351509251
2017-01-07 11:30:00,9.50751,322.10888,0.047865139006815965
2017-01-07 12:00:00,9.65879,321.6977,0.04768484035053554
2017-01-07 12:30:00,9.84653,324.9929,0.04746108790652386
2017-01-07 13:00:00,10.135869999999999,323.68202,0.0471638272065776
2017-01-07 13:30:00,10.48178,325.61551000000003,0.04690274159095581
2017-01-07 14:00:00,9.753210000000001,321.86317,0.04757230862706913
2017-01-07 14:30:00,10.920589999999999,328.27583,0.04657153700308325
2017-01-07 15:00:00,9.887839999999999,333.86811,0.04741185378773126
2017-01-07 15:30:00,9.90813,333.37706000000003,0.047387671742940604
2017-01-07 16:00:00,9.54519,350.65876000000003,0.0478202311976631
2017-01-07 16:30:00,9.27765,343.30478,0.04813909094449854
2017-01-07 17:00:00,9.05434,340.22141,0.04840523645569621
2017-01-07 17:30:00,8.28947,338.68914,0.049861501951999995
2017-01-07 18:00:00,7.866860000000001,338.90538,0.05093087189533079
2017-01-07 18:30:00,8.05308,344.46245,0.050324448128
2017-01-07 19:00:00,7.96453,338.90761000000003,0.05056226418902947
2017-01-07 19:30:00,7.70874,337.13362,0.0515276185987235
2017-01-07 20:00:00,7.69827,333.2904,0.05156713249946042
2017-01-07 20:30:00,7.827560000000001,330.90236,0.05107919054852667
2017-01-07 21:00:00,8.26645,330.02468,0.049906584319999996
2017-01-07 21:30:00,8.19656,335.09263,0.050043456895999996
2017-01-07 22:00:00,8.497630000000001,336.06644,0.049453841408
2017-01-07 22:30:00,8.6056,338.25752,0.04924239296
2017-01-07 23:00:00,8.52332,337.74014,0.04940353011200001
2017-01-07 23:30:00,8.305760000000001,338.4196,0.049829599615999996
2017-01-08 00:00:00,8.22752,343.35056000000003,0.049982824832
2017-01-08 00:30:00,7.631869999999999,347.83099,0.05181772686516542
2017-01-08 01:00:00,7.3555,354.07763,0.05286075043218187
2017-01-08 01:30:00,6.2518,358.24672999999996,0.05779595763414896
2017-01-08 02:00:00,5.46989,2.197,0.06273083033906492
2017-01-08 02:30:00,4.90571,355.16459,0.067157449852
2017-01-08 03:00:00,4.52516,349.88462000000004,0.07125639195700001
2017-01-08 03:30:00,4.69353,346.91731,0.06944286185000001
2017-01-08 04:00:00,4.8808300000000004,344.68692999999996,0.06742543481999999
2017-01-08 04:30:00,6.4368,329.8721,0.056914053989659506
2017-01-08 05:00:00,5.6167300000000004,339.72983999999997,0.061696368746210054
2017-01-08 05:30:00,4.416180000000001,347.61609,0.072430226435
2017-01-08 06:00:00,5.00582,343.12203,0.066079155031
2017-01-08 06:30:00,5.0346400000000004,331.65435,0.06579708890818833
2017-01-08 07:00:00,6.29488,325.58418,0.05759059326115108
2017-01-08 07:30:00,5.94914,325.40688,0.059354599622804406
2017-01-08 08:00:00,4.60993,327.21985,0.07034332581
2017-01-08 08:30:00,3.82502,316.0927,0.08081085754846501
2017-01-08 09:00:00,3.92979,316.45022,0.0786382544132109
2017-01-08 09:30:00,5.4417599999999995,316.55567,0.0629290011685869
2017-01-08 10:00:00,5.3708599999999995,315.58057,0.06342847901476921
2017-01-08 10:30:00,4.889390000000001,311.63417999999996,0.06733323420399999
2017-01-08 11:00:00,5.75977,305.12041,0.0606886774751534
2017-01-08 11:30:00,4.87895,299.4139,0.06744568448800001
2017-01-08 12:00:00,3.79471,297.10829,0.0814393924442324
2017-01-08 12:30:00,3.61364,300.20066,0.08519421968199564
2017-01-08 13:00:00,3.2736099999999997,304.09167,0.09224538169478984
2017-01-08 13:30:00,3.23465,307.48175,0.09305329062052715
2017-01-08 14:00:00,3.2321,323.83349,0.09310616966982466
2017-01-08 14:30:00,2.7065,309.54098999999997,0.11217107035571497
2017-01-08 15:00:00,2.7633400000000004,292.47053,0.10941101478154516
2017-01-08 15:30:00,3.4299699999999995,281.30917999999997,0.08900296281316028
2017-01-08 16:00:00,3.4291099999999997,260.6942,0.08902079653174688
2017-01-08 16:30:00,3.11268,238.86835,0.0955825681275133
2017-01-08 17:00:00,3.3525099999999997,222.33487999999997,0.09060924169887931
2017-01-08 17:30:00,4.04706,222.65832000000003,0.076406054867
2017-01-08 18:00:00,4.77796,213.28419,0.06853345787699999
2017-01-08 18:30:00,6.0606599999999995,222.64344,0.05870713094554201
2017-01-08 19:00:00,6.36676,223.16686,0.057247937942416484
2017-01-08 19:30:00,6.61833,228.86511000000002,0.05604869199731264
2017-01-08 20:00:00,6.83391,233.30071,0.055021012063912446
2017-01-08 20:30:00,5.13976,292.79382999999996,0.06505653726939165
2017-01-08 21:00:00,5.1721900000000005,279.86665,0.06482807370730855
2017-01-08 21:30:00,4.68869,273.34371,0.069494993974
2017-01-08 22:00:00,4.15601,260.43065,0.07523254352200001
2017-01-08 22:30:00,5.344119999999999,245.29242999999997,0.06361685754237027
2017-01-08 23:00:00,5.77604,231.39385,0.06057405822892792
2017-01-08 23:30:00,6.29776,243.667,0.05757686416657742
2017-01-09 00:00:00,5.85859,249.89911,0.059992508211969525
2017-01-09 00:30:00,6.17805,250.4942,0.058147527330262995
2017-01-09 01:00:00,7.43186,244.86235,0.05257256691162111
2017-01-09 01:30:00,7.01788,233.59963,0.05414401847755177
2017-01-09 02:00:00,6.8797,233.41633,0.05480272899428449
2017-01-09 02:30:00,8.8336,245.11815,0.048795877759999995
2017-01-09 03:00:00,9.68445,239.92274,0.047654258227848106
2017-01-09 03:30:00,9.41491,243.33854,0.04797550161635832
2017-01-09 04:00:00,9.21013,240.95337999999998,0.04821956268743914
2017-01-09 04:30:00,9.78304,239.31364,0.047536756611489775
2017-01-09 05:00:00,9.911589999999999,235.80518999999998,0.04738354804284323
2017-01-09 05:30:00,10.04795,238.30126,0.04723018737923947
2017-01-09 06:00:00,9.453339999999999,234.50361,0.04792969994157741
